Year,Team,Index,tournamentSeed,bartTorvik_Rk,bartTorvik_Conf,bartTorvik_G,bartTorvik_Wins_Overall,bartTorvik_AdjOE,bartTorvik_AdjDE,bartTorvik_Barthag,bartTorvik_EFG%,bartTorvik_EFGD%,bartTorvik_TOR,bartTorvik_TORD,bartTorvik_ORB,bartTorvik_DRB,bartTorvik_FTR,bartTorvik_FTRD,bartTorvik_2P%,bartTorvik_2P%D,bartTorvik_3P%,bartTorvik_3P%D,bartTorvik_3PR,bartTorvik_3PRD,bartTorvik_Adj T.,bartTorvik_WAB,kenpom_Rk,kenpom_NetRtg,kenpom_ORtg,kenpom_ORtg_Rank,kenpom_DRtg,kenpom_DRtg_Rank,kenpom_AdjT,kenpom_AdjT_Rank,kenpom_Luck,kenpom_Luck_Rank,kenpom_SOS_NetRtg,kenpom_SOS_NetRtg_Rank,kenpom_SOS_ORtg,kenpom_SOS_ORtg_Rank,kenpom_SOS_DRtg,kenpom_SOS_DRtg_Rank,kenpom_NCSOS_NetRtg,kenpom_NCSOS_NetRtg_Rank,BPI,BPI_Rank,BPI_Off,BPI_Def,masseyComposite_Rank,tournamentOutcome,elite8_flag
2010,Washington,360,11.0,327.4858934169279,,33,24,111.338,93.342,0.884033,49.4138,46.263,17.536,22.072,37.433,31.612,42.076,46.4306,49.6101,46.0101,32.5237,31.247,25.8306,27.126,73.31,1.24,328.1777777777778,18.19,111.7,317.4166666666667,93.6,330.5287356321839,71.7,354.97520661157023,0.029,268.10198300283287,6.97,307.22005571030644,106.7,320.6426592797784,99.7,301.80392156862746,1.13,236.9050279329609,11.4,329.49235474006116,10.8,0.5,297.2110091743119,Sweet Sixteen,0
2010,Pittsburgh,241,3.0,326.3448275862069,,32,24,110.048,92.331,0.883434,49.6135,44.522,19.5125,16.9331,37.335,31.612,42.666,32.876,48.8127,43.629,34.3159,31.349,29.3255,28.853,62.0329,3.721,332.8,18.66,111.4,314.1666666666667,92.8,335.7586206896552,61.3,45.12396694214876,0.041,286.6628895184136,7.87,314.31754874651807,107.7,341.8171745152355,99.8,297.7254901960784,-2.76,128.11173184357543,12.5,336.17125382263,3.0,9.5,350.64220183486236,R32,0
2010,Old Dominion,232,11.0,325.2037617554859,,34,26,106.69,89.51,0.882735,48.916,45.334,20.2153,22.554,42.81,29.654,30.232,30.538,49.4106,45.477,31.6272,30.016,25.4316,34.6249,63.8302,0.844,322.4,17.51,107.8,267.58333333333337,90.3,354.58620689655174,62.6,69.1900826446281,0.009,219.6373937677054,3.17,255.50974930362116,105.0,274.26038781163436,101.9,235.52941176470588,6.16,320.27932960893855,11.3,328.37920489296636,0.3,11.0,313.908256880734,R32,0
2010,Tennessee,308,6.0,324.0626959247649,,33,25,106.786,89.513,0.882236,50.298,44.93,18.786,23.72,32.5183,31.8131,36.0218,40.9235,51.739,45.583,31.3281,29.39,31.7183,38.0311,69.667,3.917,330.4888888888889,18.5,108.9,283.8333333333333,90.4,353.54022988505744,67.5,273.7520661157025,0.082,344.40793201133147,8.67,330.54038997214485,107.4,332.74238227146816,98.7,329.3333333333333,-0.48,202.33519553072628,13.8,347.302752293578,7.1,6.7,355.0948012232416,Elite Eight,1
2010,Vanderbilt,353,4.0,322.92163009404385,,31,23,113.324,95.265,0.881237,52.738,47.088,19.4119,19.3237,32.7173,35.027,48.011,34.7111,51.643,45.477,37.058,33.6146,30.0235,31.4125,69.863,3.324,323.55555555555554,17.54,113.7,338.0,96.2,298.1034482758621,68.7,308.8484848484849,0.019,246.4475920679887,8.14,319.38718662952647,107.1,327.7008310249307,99.0,317.0980392156863,1.5,246.0558659217877,12.7,339.5107033639144,9.2,3.4,342.8501529051988,R64,0
2010,Notre Dame,226,6.0,321.78056426332284,,34,23,119.62,100.6156,0.879538,54.12,49.4185,15.96,16.0341,34.5106,30.581,39.1128,27.914,51.544,47.7167,39.416,35.1216,34.2123,33.4208,64.9275,0.4545,324.7111111111111,17.71,119.4,360.75,101.7,205.01149425287355,62.4,62.170798898071624,-0.068,35.05949008498583,6.28,298.09470752089135,106.5,313.584487534626,100.2,279.37254901960785,-9.08,18.30167597765363,9.4,306.11620795107035,8.4,1.1,299.43730886850153,R64,0
2010,UNLV,338,8.0,320.6394984326019,,32,24,109.255,91.927,0.879439,52.246,45.542,17.328,22.651,28.6298,30.476,31.231,47.1311,53.611,43.32,33.1219,33.3124,35.499,34.324,67.8147,1.043,317.77777777777777,16.56,110.6,305.5,94.0,323.2068965517242,66.3,208.57300275482095,-0.013,153.643059490085,4.08,272.7465181058496,104.8,260.1440443213296,100.7,270.19607843137254,0.67,227.75418994413408,10.8,321.70030581039754,5.9,4.9,320.5871559633028,R64,0
2010,New Mexico,204,3.0,318.3573667711599,,33,29,114.419,96.581,0.875841,51.078,49.4185,16.415,20.3174,35.864,26.88,45.626,35.6129,47.9165,49.1227,37.544,33.1115,36.971,40.3338,68.797,5.011,315.4666666666667,16.18,113.6,336.9166666666667,97.4,287.64367816091954,67.4,266.732782369146,0.096,351.62606232294615,4.09,273.76044568245123,105.0,272.24376731301936,100.9,267.1372549019608,1.85,254.18994413407825,9.7,311.68195718654437,7.3,2.4,335.0581039755352,R32,0
2010,Saint Mary's,266,10.0,317.2163009404389,,30,25,115.213,97.392,0.875242,55.75,45.85,17.02,16.3337,33.9132,30.996,32.1301,31.448,52.322,46.7129,41.14,28.34,35.691,22.51,68.2131,2.031,331.64444444444445,18.59,116.5,349.9166666666667,97.9,276.13793103448273,66.2,206.56749311294763,0.038,280.47592067988666,2.72,248.41225626740948,105.4,283.3351800554017,102.7,195.76470588235293,1.18,239.95530726256985,9.2,303.88990825688074,8.3,0.9,331.71865443425077,Sweet Sixteen,0
2010,Gonzaga,108,8.0,316.0752351097179,,31,25,111.239,93.947,0.874743,54.417,46.47,18.682,18.3278,32.4187,28.629,49.38,33.993,54.28,44.651,36.57,33.4132,27.8285,32.2167,69.571,2.628,314.31111111111113,16.14,112.3,323.91666666666663,96.1,299.14942528735634,67.5,269.74104683195594,0.079,341.314447592068,3.42,259.56545961002786,105.5,285.3518005540166,102.1,225.33333333333337,4.43,302.9944134078212,9.0,301.66360856269114,7.5,1.5,346.1896024464832,R32,0
2010,Louisville,159,9.0,314.9341692789969,,32,20,114.518,97.289,0.868444,51.564,48.2142,19.9142,22.36,39.712,37.2319,36.4205,40.9235,51.935,46.6123,33.9182,34.3182,39.934,32.3172,67.4167,-0.1154,321.2444444444444,16.91,114.5,340.1666666666667,97.6,283.45977011494256,66.3,213.58677685950417,-0.038,85.58640226628894,8.87,335.6100278551532,107.8,344.84210526315786,99.0,318.11764705882354,-1.62,158.6145251396648,12.4,335.0581039755352,9.1,3.3,322.81345565749234,R64,0
2010,Wake Forest,359,9.0,312.65203761755487,,29,19,106.396,91.221,0.854046,47.4233,43.03,21.1208,19.622,38.522,33.923,41.089,38.6194,47.6183,42.917,31.3281,28.97,23.2338,32.3172,70.447,1.042,298.1333333333333,14.12,107.1,250.25,93.0,334.71264367816093,68.7,306.8429752066116,0.067,324.8158640226629,10.51,355.8885793871866,107.4,336.7756232686981,96.9,361.9607843137255,-0.82,197.2513966480447,9.5,308.3425076452599,6.4,3.1,336.17125382263,R32,0
2010,Richmond,255,7.0,309.22884012539186,,33,26,106.689,91.726,0.849549,51.078,43.811,17.02,23.039,26.9323,35.6292,33.3283,35.9135,49.986,43.629,35.4113,29.39,36.182,31.1118,63.9298,3.125,302.7555555555556,15.01,108.8,281.6666666666667,93.8,328.4367816091954,62.5,63.17355371900827,0.047,299.0368271954674,5.7,294.0389972144847,105.4,284.3434903047091,99.7,300.78431372549016,2.39,268.4245810055866,9.7,312.79510703363917,2.1,7.7,293.8715596330275,R64,0
2010,San Diego St.,271,11.0,308.08777429467085,,31,23,109.95,94.653,0.84895,52.05,46.985,21.0202,20.7147,40.29,31.8131,41.089,31.551,53.611,43.424,32.3247,35.8261,30.7216,34.324,64.429,1.439,318.93333333333334,16.58,111.4,313.08333333333337,94.9,311.7011494252874,63.1,80.22038567493114,0.006,205.2011331444759,5.4,287.95543175487467,105.3,280.31024930747924,99.9,294.6666666666667,2.24,264.35754189944134,7.4,289.4189602446483,2.3,5.2,282.7400611620795,R64,0
2010,Florida,91,10.0,305.80564263322884,,33,21,111.735,96.478,0.845652,49.4138,48.1137,18.361,20.6155,36.746,33.0186,33.8275,26.91,50.574,48.1188,31.3281,32.173,32.0175,32.9193,65.7242,-0.0252,307.3777777777778,15.23,113.0,331.5,97.8,278.2298850574713,63.9,102.2809917355372,-0.061,46.40226628895184,7.75,313.3036211699164,106.6,316.60941828254846,98.8,322.19607843137254,-1.96,145.39664804469274,10.8,322.81345565749234,5.9,4.9,298.32415902140673,R64,0
2010,Siena,278,13.0,293.2539184952978,,33,27,108.267,95.769,0.804063,49.813,47.9125,17.431,21.781,35.67,29.962,39.2124,21.01,50.376,47.2145,32.3247,32.9104,24.6329,31.4125,70.639,1.141,296.97777777777776,13.86,109.4,290.33333333333337,95.5,306.4712643678161,69.2,321.88429752066116,0.027,262.94617563739376,-0.51,192.64623955431756,100.9,135.1135734072022,101.4,254.9019607843137,3.22,283.6759776536313,9.6,309.4556574923547,7.5,2.1,311.68195718654437,R64,0
2010,Cornell,64,12.0,292.1128526645768,,29,25,114.022,100.9162,0.802764,56.43,47.6113,18.572,20.913,32.0196,29.757,28.9328,38.9203,50.376,45.269,43.71,35.3227,39.934,31.1118,65.9233,2.032,312.0,15.92,117.4,355.3333333333333,101.5,209.19540229885055,63.9,103.28374655647382,0.068,327.90934844192634,-0.66,189.60445682451257,101.2,145.19667590027703,101.9,232.4705882352941,4.12,298.92737430167597,10.5,319.474006116208,6.9,3.6,307.22935779816515,Sweet Sixteen,0
2010,Murray St.,195,13.0,285.26645768025077,,32,28,106.299,94.654,0.78957,55.58,43.914,21.4229,24.411,39.116,33.3201,42.964,34.097,55.43,40.93,37.252,34.0166,31.3195,29.466,67.4167,0.2349,303.9111111111111,15.06,109.0,284.9166666666667,94.0,327.39080459770116,65.6,172.47382920110192,-0.011,158.79886685552407,-5.78,89.22562674094708,100.2,110.9141274238227,106.0,47.92156862745098,-5.24,72.18994413407822,10.9,325.03975535168195,4.6,6.3,289.4189602446483,R32,0
2010,Wofford,376,13.0,265.86833855799375,,33,25,103.7143,94.756,0.739787,49.2148,46.881,18.26,21.686,33.5145,29.346,44.64,35.8131,48.016,47.0137,34.7138,30.94,31.2198,31.0115,64.628,-1.765,270.40000000000003,10.12,104.6,205.83333333333337,94.4,317.9770114942529,63.5,91.25068870523415,-0.023,115.4900849858357,-1.55,169.32590529247912,102.2,180.4875346260388,103.8,158.0392156862745,4.23,300.96089385474863,5.7,274.94801223241586,-0.2,5.9,247.1192660550459,R64,0
2010,Houston,119,13.0,264.72727272727275,,33,18,111.241,101.7176,0.735288,48.1197,51.3274,12.51,23.428,30.823,38.3337,33.3283,39.722,45.2255,51.5309,35.6105,33.7152,35.595,29.773,72.812,-6.2132,263.46666666666664,8.79,112.0,319.5833333333333,103.2,177.816091954023,71.1,350.9641873278237,-0.083,19.592067988668553,3.76,263.6211699164345,105.0,271.2354570637119,101.2,258.98039215686276,0.68,228.7709497206704,5.3,267.1559633027523,9.9,-4.6,257.13761467889907,R64,0
2010,Sam Houston St.,268,14.0,254.45768025078368,,28,21,110.246,102.7198,0.692797,54.318,50.3235,18.997,21.1121,34.4112,30.476,39.5119,41.7251,52.13,50.2273,38.522,33.6146,39.837,33.3205,70.055,-2.375,249.6,7.42,110.2,303.33333333333337,102.7,185.13793103448273,69.3,327.900826446281,0.052,309.34844192634563,-3.33,131.81058495821725,101.3,147.21329639889197,104.6,116.23529411764704,4.67,308.0782122905028,5.7,273.8348623853211,6.9,-1.2,219.29051987767585,R64,0
2010,Ohio,228,14.0,233.9184952978057,,34,20,103.7144,98.2107,0.6507115,48.916,46.051,18.155,21.497,31.122,33.923,40.897,36.0139,46.3225,46.2107,35.895,30.426,35.21,33.4208,70.153,-7.6159,256.53333333333336,8.25,107.3,253.5,99.0,260.44827586206895,68.8,314.8650137741047,-0.068,36.09065155807365,0.76,207.85515320334264,103.1,200.65373961218836,102.3,210.0392156862745,-0.9,192.16759776536313,4.2,252.68501529051989,5.9,-1.7,207.04587155963304,R32,0
2010,Montana,190,14.0,222.5078369905956,,29,20,103.8138,99.8141,0.6114125,54.516,47.7117,19.1101,19.8208,30.0262,29.757,37.318,38.6194,52.032,44.651,39.811,36.5279,32.117,30.184,63.2312,-4.5107,255.37777777777777,8.08,106.5,239.41666666666663,98.4,268.81609195402297,62.0,52.14325068870524,-0.042,78.36827195467421,-2.21,157.15877437325904,103.4,210.7368421052632,105.6,70.3529411764706,-0.86,194.2011173184357,4.9,262.7033639143731,-1.2,6.0,234.87461773700304,R64,0
2010,New Mexico St.,205,12.0,213.37931034482756,,32,21,109.058,105.3249,0.6000133,53.426,51.3274,17.947,18.6266,29.7269,34.1238,38.0159,31.246,51.739,50.1268,37.445,35.7253,38.749,34.5247,72.019,-2.273,235.73333333333335,6.03,111.6,316.3333333333333,105.5,123.42528735632185,70.3,340.9366391184573,0.122,359.8753541076487,4.03,269.7047353760446,105.8,292.409972299169,101.7,242.66666666666663,2.09,261.3072625698324,1.4,207.04587155963304,7.9,-6.5,218.17737003058105,R64,0
2010,Oakland,227,14.0,207.67398119122257,,32,24,106.0102,102.9203,0.5860138,49.4138,50.1221,19.6129,18.3278,37.238,31.2104,40.699,31.551,50.085,49.725,32.026,33.9162,30.921,26.318,69.96,-0.96,209.1555555555555,3.19,107.5,258.9166666666667,104.3,146.4367816091954,69.5,331.91184573002755,0.173,364.0,-2.75,140.9359331476323,101.6,158.30470914127423,104.4,128.47058823529412,10.65,359.9329608938547,3.6,241.55351681957188,6.4,-2.8,253.7981651376147,R64,0
2010,UC Santa Barbara,329,15.0,205.39184952978056,,28,19,99.3203,96.682,0.579114,51.371,47.9125,22.83,22.36,27.5313,32.717,46.918,39.5216,48.2153,49.3235,37.837,30.527,36.182,39.9336,67.6153,-4.098,188.3555555555556,2.11,100.0,135.41666666666666,97.9,275.09195402298855,66.3,214.58953168044076,0.125,361.9376770538243,-1.0,180.4791086350975,102.8,193.595567867036,103.8,159.05882352941177,3.46,286.7262569832402,1.2,200.36697247706425,-1.2,2.3,176.9908256880734,R64,0
2010,Vermont,354,16.0,190.5579937304075,,34,25,101.3167,99.313,0.5552153,48.6175,44.522,20.7184,20.1191,36.253,33.3201,50.65,35.0119,48.8127,43.219,32.1254,31.556,27.6289,30.596,68.2131,-4.9111,208.0,3.08,104.1,201.5,101.0,222.79310344827584,66.1,197.54269972451792,0.068,328.94050991501416,-6.32,77.05849582172702,98.8,75.62326869806094,105.1,98.90196078431372,-3.11,109.8100558659218,2.2,220.40366972477065,1.0,1.2,222.62996941896023,R64,0
2010,East Tennessee St.,79,16.0,184.8526645768025,,33,19,98.1226,97.088,0.5330158,48.0201,48.1137,21.2219,24.214,35.186,33.8226,40.0111,39.3211,48.3149,47.6161,31.4276,32.69,28.9265,40.734,68.3126,-7.9166,191.82222222222225,2.47,100.9,149.5,98.4,267.7701149425287,66.8,239.65840220385675,-0.004,180.45325779036827,-1.26,176.4233983286908,102.1,176.45429362880887,103.3,176.3921568627451,8.97,351.79888268156424,-0.1,174.76452599388378,-1.1,1.0,187.0091743119266,R64,0
2010,Morgan St.,193,15.0,176.86520376175548,,36,27,104.1135,103.7226,0.5117165,47.9205,46.573,19.1101,20.3174,40.11,34.6257,44.248,42.9268,46.8207,45.685,33.819,32.796,27.529,25.914,70.055,-3.791,184.88888888888889,1.58,105.5,218.83333333333331,104.0,152.7126436781609,68.6,302.831955922865,0.078,340.28328611898013,-7.71,58.807799442896936,98.2,62.51523545706371,105.9,58.11764705882352,0.13,219.6201117318436,2.2,219.29051987767585,5.5,-3.3,213.72477064220183,R64,0
2010,North Texas,217,15.0,150.6206896551724,,30,22,101.6164,103.1211,0.4580188,50.982,47.5106,21.1208,18.3278,32.219,29.962,52.81,32.772,51.544,47.0137,33.1219,32.796,30.3225,25.712,68.797,-3.789,162.93333333333334,-0.47,103.4,187.41666666666663,103.8,156.8965517241379,67.4,265.73002754820936,0.113,356.78186968838526,-5.87,86.18384401114206,99.9,101.8393351800554,105.7,65.25490196078431,-2.96,115.91061452513966,-0.9,154.72782874617735,2.1,-3.1,146.93577981651376,R64,0
2010,Lehigh,149,16.0,144.91536050156742,,32,22,103.1148,105.325,0.4402193,51.656,48.2142,18.572,19.4229,29.7269,29.141,43.457,31.551,48.016,46.4116,40.09,34.4186,29.7246,35.0261,70.639,-6.614,150.2222222222222,-0.97,105.6,219.91666666666663,106.6,104.59770114942528,68.9,316.87052341597797,0.018,245.41643059490085,-10.02,34.47353760445682,96.8,40.33240997229917,106.8,28.549019607843135,-8.95,19.318435754189945,-0.6,164.74617737003058,4.3,-4.8,125.78593272171254,R64,0
2010,Robert Morris,257,15.0,140.3510971786834,,34,23,98.9209,101.5173,0.4259197,49.0155,47.088,21.7247,23.233,34.5106,32.5165,45.924,46.9309,46.7211,46.2107,36.57,32.38,29.0263,38.1314,67.4167,-6.4135,151.3777777777778,-0.97,99.9,131.08333333333334,100.8,226.97701149425288,66.1,194.534435261708,0.074,337.1898016997167,-7.18,67.93314763231199,98.1,57.473684210526315,105.3,87.68627450980392,3.47,288.75977653631287,-0.2,173.651376146789,-0.9,0.7,131.35168195718654,R64,0
2010,Winthrop,373,16.0,106.1191222570533,,30,17,89.5324,95.06,0.3338227,41.9342,45.745,18.155,22.842,34.0128,29.757,35.4234,38.7199,42.6322,46.3113,26.5345,29.713,25.6313,35.227,65.5253,-8.5178,105.15555555555557,-5.63,90.7,18.416666666666668,96.3,297.0574712643678,64.0,105.2892561983471,0.049,304.1926345609065,-7.35,63.87743732590529,98.6,72.59833795013851,106.0,49.9607843137255,6.9,331.463687150838,-2.8,123.55963302752296,-8.6,5.8,109.08868501529052,R68,0
2010,Arkansas Pine Bluff,14,16.0,83.29780564263324,,31,16,91.4307,98.4109,0.3004247,45.031,46.051,24.5331,20.6155,35.864,26.66,48.61,55.3344,45.0264,44.444,30.2309,33.1115,25.7309,30.7106,67.3176,-7.9168,98.2222222222222,-6.44,93.1,36.833333333333336,99.5,253.1264367816092,65.1,149.4104683195592,0.053,313.47308781869685,-7.62,60.83565459610028,96.4,38.315789473684205,104.0,147.84313725490196,17.98,364.0,-3.3,113.54128440366974,-4.9,1.6,76.80733944954129,R64,0
2011,Ohio St.,229,1.0,364.0,,33,31,123.11,89.99,0.97371,56.04,48.5133,15.98,23.525,35.568,28.125,37.817,21.01,53.21,47.416,41.23,33.8131,32.2184,34.8235,65.6231,11.21,364.0,33.47,125.0,364.0,91.5,352.4942528735632,63.8,114.31404958677686,0.031,258.8215297450425,8.82,338.65181058495824,108.9,347.8670360110803,100.0,319.1372549019608,-4.08,94.55865921787708,21.8,364.0,11.4,10.4,362.8868501529052,Sweet Sixteen,0
2011,Kansas,138,1.0,362.858934169279,,34,32,120.04,89.45,0.96702,57.71,44.715,19.1114,20.3152,36.537,28.021,40.6101,32.869,57.51,44.959,38.721,29.47,32.6171,33.6206,69.741,10.22,361.68888888888887,28.38,118.9,358.58333333333337,90.6,358.7701149425287,68.4,322.8870523415978,0.06,325.8470254957507,7.75,332.5682451253482,108.2,336.7756232686981,100.5,302.8235294117647,-0.29,198.26815642458095,19.8,362.8868501529052,13.3,6.5,364.0,Elite Eight,1
2011,Duke,76,1.0,361.717868338558,,33,29,118.17,89.34,0.96113,53.422,44.11,17.329,21.294,35.665,33.2218,37.817,30.138,52.021,42.916,37.345,31.837,35.6104,24.55,70.434,8.64,362.8444444444444,28.42,119.7,359.6666666666667,91.3,355.632183908046,68.6,324.89256198347107,0.017,220.6685552407932,8.43,334.59610027855155,107.3,328.7091412742382,98.9,349.72549019607845,3.48,299.9441340782123,19.0,361.7737003058104,13.7,5.3,360.6605504587156,Sweet Sixteen,0
2011,Texas,312,4.0,360.576802507837,,34,27,113.723,87.72,0.95214,50.3106,42.01,17.329,19.0236,38.211,30.386,43.25,31.144,48.116,41.55,37.735,29.03,26.0316,25.61,67.0152,5.414,359.3777777777778,25.93,115.5,342.3333333333333,89.6,360.86206896551727,65.5,203.55922865013773,-0.058,48.46458923512748,7.61,329.52646239554315,107.5,330.72576177285316,99.9,327.29411764705884,0.6,219.6201117318436,16.1,357.3211009174312,8.0,8.1,348.41590214067276,R32,0
2011,Pittsburgh,241,1.0,359.435736677116,,32,27,119.05,92.526,0.94775,52.829,45.119,18.368,17.8293,42.82,29.156,43.349,32.463,50.661,43.321,39.018,32.671,27.429,32.4164,63.83,7.56,360.53333333333336,27.08,120.6,360.75,93.5,339.9425287356322,61.8,49.13498622589532,-0.023,121.67705382436262,8.17,333.5821727019499,107.6,332.74238227146816,99.4,340.54901960784315,-3.68,106.75977653631284,18.2,360.6605504587156,8.8,9.4,359.5474006116208,R32,0
2011,Kentucky,142,4.0,358.294670846395,,32,24,118.26,92.527,0.94366,52.536,44.09,16.11,18.2278,35.377,30.592,36.5208,31.246,49.2111,41.66,39.614,33.2101,31.9196,29.77,67.1148,4.517,357.06666666666666,25.82,117.8,356.41666666666663,92.0,348.3103448275862,65.0,180.49586776859505,-0.044,71.1501416430595,9.81,346.76323119777163,108.4,341.8171745152355,98.5,354.8235294117647,4.46,312.145251396648,16.5,359.5474006116208,8.7,7.8,355.0948012232416,Final Four,1
2011,Wisconsin,374,4.0,357.153605015674,,31,23,121.63,95.553,0.94157,52.047,48.3128,12.81,16.8321,34.2103,27.01,28.0336,31.449,49.593,45.164,37.15,37.5315,40.528,28.747,57.9345,5.612,358.22222222222223,25.84,122.3,362.9166666666667,96.5,310.6551724137931,56.9,20.055096418732784,-0.003,168.07932011331445,10.81,353.86072423398326,110.0,355.9335180055402,99.2,344.62745098039215,-3.58,107.77653631284916,16.0,356.2079510703364,3.7,12.2,343.9633027522936,Sweet Sixteen,0
2011,Purdue,248,3.0,356.01253918495297,,32,25,113.722,89.87,0.93788,50.889,45.836,15.66,21.772,32.0186,30.076,35.125,31.449,48.7134,44.543,36.763,32.88,33.0163,27.422,67.1148,7.09,354.75555555555553,24.79,115.9,345.5833333333333,91.1,356.67816091954023,66.0,228.62809917355372,0.007,199.014164305949,10.16,350.81894150417827,108.8,346.85872576177286,98.7,352.7843137254902,1.21,243.0055865921788,16.2,358.434250764526,7.1,9.1,353.98165137614683,R32,0
2011,Notre Dame,226,2.0,354.87147335423197,,32,26,121.82,96.264,0.93759,54.113,46.767,16.413,15.9336,33.8116,29.973,45.428,25.54,51.236,43.725,39.217,35.02,38.449,33.0188,64.6269,7.75,352.44444444444446,23.25,120.9,361.8333333333333,97.7,296.01149425287355,63.1,87.2396694214876,0.074,340.28328611898013,9.92,347.7771587743733,108.2,337.78393351800554,98.3,358.90196078431376,-3.83,103.7094972067039,14.0,349.52905198776756,9.8,4.2,346.1896024464832,R32,0
2011,San Diego St.,271,2.0,353.73040752351096,,32,30,112.33,89.98,0.92891,50.889,43.98,17.227,19.9173,37.618,30.076,32.7296,28.925,51.141,43.22,33.6201,30.515,30.2242,29.77,63.9298,8.73,355.9111111111111,24.98,114.1,334.75,89.1,362.95402298850576,62.3,58.15977961432507,0.059,320.6912181303116,7.48,326.48467966573816,107.6,333.7506925207756,100.1,316.078431372549,4.1,308.0782122905028,15.6,355.0948012232416,6.6,9.0,358.434250764526,Sweet Sixteen,0
2011,North Carolina,211,2.0,352.58934169278996,,32,26,110.745,88.93,0.925311,49.6144,45.836,18.578,19.7189,37.025,29.973,38.0162,24.82,49.4101,44.339,33.5204,32.464,25.7321,34.8235,71.916,7.57,347.82222222222225,22.18,111.8,312.0,89.6,359.81609195402297,70.6,349.9614325068871,0.064,331.0028328611898,11.14,356.9025069637883,109.9,353.91689750692524,98.8,350.7450980392157,6.01,328.41340782122904,15.4,353.98165137614683,11.2,4.2,328.37920489296636,Elite Eight,1
2011,Louisville,159,4.0,351.44827586206895,,34,25,111.437,89.76,0.923512,52.536,44.513,18.997,23.231,35.28,35.0277,29.8325,40.0227,51.53,43.828,36.18,30.617,40.528,33.0188,68.0101,4.616,348.9777777777778,22.26,111.4,308.75,89.2,361.90804597701145,66.8,276.7603305785124,-0.037,87.6487252124646,8.77,337.63788300835654,108.3,338.79224376731304,99.5,337.4901960784314,-5.13,71.1731843575419,13.9,348.41590214067276,8.0,5.9,345.0764525993884,R64,0
2011,Illinois,125,9.0,350.30721003134795,,32,19,113.426,91.52,0.922013,52.829,45.426,19.1114,18.4268,32.1179,31.9153,28.6334,32.566,50.471,45.268,38.721,30.515,31.4207,34.8235,66.9159,1.436,344.35555555555555,20.14,113.3,328.25,93.1,340.98850574712645,64.8,162.4462809917355,-0.074,32.9971671388102,12.29,358.93036211699166,110.6,359.96675900277006,98.3,356.8627450980392,3.15,295.877094972067,12.5,341.73700305810394,6.4,6.1,333.9449541284404,R32,0
